tf	cell_line	fold	auc_roc	mcc	features	best_params
ATF3	K562	9	0.8004584459856589	0.4601926114848837	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
ATF3	K562	10	0.7637827671329492	0.39043763385867836	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
ATF3	K562	1	0.8134206219312603	0.44902925754508954	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF3	K562	2	0.7889876081365442	0.28300234111245	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF3	K562	3	0.7666588730418517	0.30487635221415615	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF3	K562	4	0.7854188821930759	0.38687037063873414	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
ATF3	K562	5	0.7812977547901727	0.4271610209799729	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF3	K562	6	0.788644645585988	0.4443660580189631	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
ATF3	K562	7	0.7827083578229692	0.366914825576255	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200}
ATF3	K562	8	0.8140355001763253	0.39643806139726767	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF3	K562	9	0.7932291054425766	0.45382578005517316	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF3	K562	10	0.7718349594451629	0.3603385224337955	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF4	HepG2	1	0.8498498498498498	0.6163663663663663	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
ATF4	HepG2	2	0.7732732732732733	0.37508647933905914	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
ATF4	HepG2	3	0.7755255255255256	0.45387077633224826	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}
ATF4	HepG2	4	0.8205705705705706	0.4519519519519519	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF4	HepG2	5	0.7822822822822822	0.5627349446999071	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
ATF4	HepG2	6	0.8806306306306306	0.6175809406452919	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
ATF4	HepG2	7	0.7368827160493827	0.38949041885226005	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF4	HepG2	8	0.7708333333333334	0.4507489358552088	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF4	HepG2	9	0.7808641975308641	0.42477410384144926	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
ATF4	HepG2	10	0.6635802469135803	0.30854599239926794	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
ATF4	HepG2	1	0.8611111111111112	0.6170068391200935	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
ATF4	HepG2	2	0.75	0.36964698637163457	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF4	HepG2	3	0.8648648648648649	0.6170068391200935	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 200}
ATF4	HepG2	4	0.8603603603603603	0.5454551847474457	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF4	HepG2	5	0.8551051051051051	0.5067567567567568	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF4	HepG2	6	0.9084084084084084	0.6163663663663663	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 200}
ATF4	HepG2	7	0.7415123456790124	0.36237153766973934	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}
ATF4	HepG2	8	0.7592592592592593	0.4181210050035454	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
ATF4	HepG2	9	0.7847222222222222	0.50709255283711	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}
ATF4	HepG2	10	0.7469135802469136	0.38949041885226005	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF4	K562	1	0.7356161442679262	0.38483841790531614	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF4	K562	2	0.756655216831258	0.43988887051800984	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
ATF4	K562	3	0.767657793044225	0.4477546385925468	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}
ATF4	K562	4	0.7201557093425606	0.3709100836006794	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF4	K562	5	0.7508109861591696	0.4252687595835595	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}
ATF4	K562	6	0.7254000865051903	0.33415943951558474	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
ATF4	K562	7	0.7376189446366782	0.32525735922001203	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
ATF4	K562	8	0.7239794539064611	0.33284625234282766	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF4	K562	9	0.7444174101108407	0.39745419827350165	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF4	K562	10	0.6740740740740742	0.24578113660547582	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF4	K562	1	0.7291219407471019	0.3334587750468051	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
ATF4	K562	2	0.7568699012451696	0.38590402450876654	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
ATF4	K562	3	0.7745813653928725	0.3793294909673931	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
ATF4	K562	4	0.7361051038062284	0.3300377092749346	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
ATF4	K562	5	0.7754108996539794	0.4460257750875394	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
ATF4	K562	6	0.7532980103806228	0.40575133560034454	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
ATF4	K562	7	0.7756271626297578	0.4224308815985481	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
ATF4	K562	8	0.7557177615571776	0.45017618192883246	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
ATF4	K562	9	0.7708569883752365	0.40535491303074445	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
ATF4	K562	10	0.7148959178156259	0.2739634336600461	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
ATF6	HepG2	1	0.8333333333333333	0.6333333333333333	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}
ATF6	HepG2	2	0.5	-0.06900655593423542	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
ATF6	HepG2	3	0.7000000000000001	0.04303314829119352	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200}
ATF6	HepG2	4	0.5	-0.04303314829119352	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}
ATF6	HepG2	5	0.56	0.0	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
ATF6	HepG2	6	0.52	0.2	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF6	HepG2	7	0.52	0.0	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF6	HepG2	8	0.92	0.6	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF6	HepG2	9	0.6799999999999999	0.5	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
ATF6	HepG2	10	0.52	0.0	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
ATF6	HepG2	1	0.7	0.1	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF6	HepG2	2	0.5333333333333332	0.06900655593423542	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
ATF6	HepG2	3	0.6	0.3105295017040594	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
ATF6	HepG2	4	0.39999999999999997	-0.1	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
ATF6	HepG2	5	0.44	-0.2	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 5, 'classifier__n_estimators': 200}
ATF6	HepG2	6	0.15999999999999998	-0.408248290463863	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}
ATF6	HepG2	7	0.6799999999999999	-0.2182178902359924	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
ATF6	HepG2	8	0.48	0.408248290463863	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
ATF6	HepG2	9	0.56	0.0	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}
ATF6	HepG2	10	0.76	0.5	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
ATF6	K562	1	0.5625	0.5773502691896258	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
ATF6	K562	2	0.25	0.0	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}
ATF6	K562	3	0.5	0.2581988897471611	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF6	K562	4	0.625	0.0	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}
ATF6	K562	5	0.875	0.3779644730092272	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF6	K562	6	0.6875	0.2581988897471611	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF6	K562	7	0.5833333333333334	0.09128709291752768	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}
ATF6	K562	8	0.5	0.5477225575051661	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF6	K562	9	0.9166666666666666	0.4166666666666667	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
ATF6	K562	10	0.625	0.5477225575051661	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}
ATF6	K562	1	0.5625	0.2581988897471611	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
ATF6	K562	2	0.375	0.0	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
ATF6	K562	3	0.5625	-0.2581988897471611	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
ATF6	K562	4	0.875	0.5773502691896258	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}
ATF6	K562	5	0.75	0.2581988897471611	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}
ATF6	K562	6	0.4375	0.0	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}
ATF6	K562	7	0.0	-0.5477225575051661	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
ATF6	K562	8	0.75	0.5477225575051661	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}
ATF6	K562	9	0.75	0.16666666666666666	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 200}
ATF6	K562	10	0.41666666666666663	-0.47140452079103173	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}
ATF7	GM12878	1	0.5938502169401999	0.1644204563210943	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF7	GM12878	2	0.6372382569326542	0.25948919043243607	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF7	GM12878	3	0.6972269383135258	0.3187618524652021	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
ATF7	GM12878	4	0.6089417091114884	0.15739800451476785	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
ATF7	GM12878	5	0.5889454819845312	0.1575563479873723	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF7	GM12878	6	0.6766647802301452	0.25948919043243607	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 200}
ATF7	GM12878	7	0.6408224863233352	0.20680476505560724	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
ATF7	GM12878	8	0.7103356216628527	0.33556233577137745	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 200}
ATF7	GM12878	9	0.6778033794162825	0.28036753655121616	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF7	GM12878	10	0.6739631336405529	0.1995327390641844	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
ATF7	GM12878	1	0.6445953593661573	0.19228665013374346	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
ATF7	GM12878	2	0.613469156762875	0.1036422748831982	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 100}
ATF7	GM12878	3	0.6670439539709488	0.2266235519433405	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}
ATF7	GM12878	4	0.6762874929258631	0.19945617354172723	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 200}
ATF7	GM12878	5	0.656479909451047	0.2112004948382235	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 200}
ATF7	GM12878	6	0.6913789850971515	0.24978331373623264	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF7	GM12878	7	0.6511978871910961	0.20716452410768518	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
ATF7	GM12878	8	0.6973684210526315	0.29980197080914234	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
ATF7	GM12878	9	0.7158218125960062	0.3926379936354678	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF7	GM12878	10	0.6662826420890937	0.1123219367150355	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}
ATF7	HepG2	1	0.7968236582694413	0.46129704319089465	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
ATF7	HepG2	2	0.8256777108433735	0.5143594748127639	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
ATF7	HepG2	3	0.8007256297918949	0.4673496029832703	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF7	HepG2	4	0.8548055859802848	0.5670681844009801	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF7	HepG2	5	0.828210569550931	0.5909151769795479	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
ATF7	HepG2	6	0.7765607886089814	0.42613422375836907	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
ATF7	HepG2	7	0.8382549187339607	0.5219375980850892	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
